ID,delivery_time,late_delivery
0x4166 ,22,0
0xbd89 ,36,0
0x3623 ,22,0
0x82a ,31,0
0x38af ,18,0
0xc682 ,42,0
0x2f00 ,28,0
0x2ab8 ,24,0
0x67b6 ,38,0
0xead ,26,0
0xa64d ,31,0
0x5d82 ,21,0
0x79d ,21,0
0x9b3 ,20,0
0xd950 ,15,0
0x84e6 ,30,0
0xd46b ,30,0
0x4f75 ,24,0
0xbac0 ,29,0
0x2509 ,42,0
0xbf47 ,35,0
0x7336 ,26,0
0xd9b3 ,29,0
0xa396 ,48,1
0x7ff3 ,41,0
0x4525 ,20,0
0x5dd9 ,19,0
0x4919 ,20,0
0x44cd ,23,0
0x3bff ,44,0
0xc865 ,32,0
0x98e9 ,20,0
0x5833 ,27,0
0xc913 ,40,0
0xaca1 ,42,0
0x93e9 ,24,0
0xc411 ,23,0
0x38f3 ,37,0
0x24db ,29,0
0x91e2 ,34,0
0xb1e3 ,16,0
0x61ec ,37,0
0xb930 ,20,0
0x1b93 ,14,0
0x6c1e ,30,0
0x7ded ,13,0
0x2611 ,38,0
0x21ea ,16,0
0xc50c ,18,0
0x5d65 ,35,0
0x3871 ,38,0
0xc9fa ,37,0
0x702d ,33,0
0x81ea ,23,0
0xd6ee ,17,0
0x9f10 ,34,0
0x6071 ,23,0
0xc81c ,36,0
0xc262 ,23,0
0x7dc7 ,16,0
0x5c0f ,23,0
0xcf24 ,29,0
0x2bb5 ,16,0
0xb510 ,23,0
0xb547 ,19,0
0x3294 ,38,0
0x68a6 ,16,0
0xa062 ,23,0
0xa546 ,46,1
0xd99a ,33,0
0xaf20 ,22,0
0x8e8d ,30,0
0x1ee0 ,29,0
0x4fa0 ,38,0
0x7c80 ,21,0
0x1ad2 ,21,0
0x9fad ,17,0
0x13e9 ,23,0
0x1c0d ,14,0
0xae12 ,36,0
0xa43a ,24,0
0x735c ,17,0
0x1008 ,20,0
0x8606 ,38,0
0x303c ,22,0
0xc3d6 ,17,0
0x127f ,20,0
0x7108 ,15,0
0x635a ,19,0
0xa470 ,19,0
0xb66f ,32,0
0x66a9 ,34,0
0xc71f ,22,0
0xdc2 ,26,0
0x35bf ,13,0
0x5cab ,25,0
0x5cf1 ,38,0
0x8157 ,19,0
0x37f5 ,44,0
0xd35c ,25,0
0x70c7 ,23,0
0x863c ,28,0
0xa2b ,28,0
0x6c96 ,28,0
0x204b ,15,0
0xde10 ,21,0
0xb433 ,18,0
0xa87c ,17,0
0x7d76 ,16,0
0x24eb ,14,0
0xa5a4 ,17,0
0x64f8 ,14,0
0x747f ,30,0
0x6064 ,14,0
0x47b2 ,21,0
0x87a7 ,39,0
0x35be ,35,0
0x534e ,14,0
0x3a04 ,24,0
0x5f74 ,26,0
0x3daf ,23,0
0x77e2 ,19,0
0xf81 ,41,0
0x8943 ,18,0
0x7b60 ,20,0
0x8765 ,39,0
0xac60 ,15,0
0x438 ,25,0
0x8ba4 ,36,0
0x2d36 ,29,0
0x815a ,33,0
0x8982 ,23,0
0xa154 ,38,0
0x5bd6 ,37,0
0x8563 ,15,0
0xc32d ,22,0
0xbf38 ,33,0
0x999b ,45,0
0xd2ba ,46,1
0x21a7 ,14,0
0xa113 ,21,0
0xe115 ,28,0
0xb129 ,15,0
0x4e2d ,27,0
0x1ab9 ,29,0
0x9385 ,44,0
0x487a ,22,0
0x7627 ,36,0
0xca8c ,14,0
0x6b15 ,23,0
0x160d ,24,0
0xa6e ,38,0
0xb38c ,36,0
0x4c44 ,13,0
0x968f ,37,0
0xcc4d ,23,0
0xbd92 ,20,0
0xf9c ,23,0
0x1a73 ,34,0
0xd4a1 ,15,0
0x6b39 ,21,0
0xce2 ,18,0
0x16e7 ,27,0
0x91d7 ,14,0
0xb375 ,19,0
0xa6fb ,21,0
0x4386 ,24,0
0x372e ,22,0
0xbbfb ,25,0
0x9f59 ,36,0
0x81fe ,15,0
0x41f0 ,24,0
0xacce ,24,0
0x265b ,39,0
0x60a9 ,17,0
0xc207 ,17,0
0x2acb ,29,0
0xc21d ,20,0
0x8eba ,36,0
0x4c5f ,36,0
0x94af ,16,0
0xb413 ,29,0
0xb19a ,21,0
0x9783 ,40,0
0x8122 ,20,0
0xbaa8 ,32,0
0xbd25 ,29,0
0x3c59 ,16,0
0x88b2 ,26,0
0x57a2 ,23,0
0xcf50 ,29,0
0xb4b9 ,27,0
0xda53 ,21,0
0x8535 ,16,0
0xdf23 ,37,0
0x4d18 ,17,0
0xcd78 ,39,0
0xd3d6 ,29,0
0x1bc4 ,21,0
0x9b5f ,29,0
0xe23e ,22,0
0x5e0d ,23,0
0x2142 ,29,0
0xa94a ,15,0
0xb7e5 ,26,0
0x1ab4 ,20,0
0x8dfa ,23,0
0x9937 ,16,0
0xc2bb ,33,0
0x2ff3 ,32,0
0xc556 ,25,0
0xd46f ,21,0
0x1430 ,35,0
0xdd35 ,13,0
0xdbe8 ,15,0
0xa212 ,42,0
0x9ebe ,37,0
0x2eae ,28,0
0x1b08 ,27,0
0x7d58 ,20,0
0xb033 ,37,0
0x2e72 ,14,0
0x60cf ,27,0
0xd361 ,26,0
0xb5b9 ,22,0
0x21ca ,27,0
0xb7ac ,21,0
0x2755 ,24,0
0x4749 ,25,0
0xc4f8 ,14,0
0xdd63 ,22,0
0xd6d3 ,35,0
0xb180 ,37,0
0x5f5f ,15,0
0xd9e5 ,39,0
0x9a9e ,43,0
0x529c ,45,0
0xaf04 ,36,0
0x76ed ,24,0
0x65bb ,26,0
0x5607 ,13,0
0x8805 ,37,0
0xbc44 ,35,0
0x9f90 ,13,0
0x50f2 ,38,0
0x3668 ,22,0
0x3999 ,15,0
0x7cbe ,22,0
0xda50 ,20,0
0x79fb ,16,0
0xc348 ,37,0
0x5a55 ,22,0
0xa3fe ,35,0
0x7f94 ,37,0
0xc028 ,18,0
0x8c10 ,17,0
0x233c ,25,0
0x3916 ,27,0
0xc475 ,20,0
0xb721 ,40,0
0x28c9 ,31,0
0x3fa8 ,25,0
0x7588 ,22,0
0x621b ,25,0
0xa1d9 ,22,0
0x35b9 ,28,0
0x4d35 ,40,0
0x83bf ,19,0
0x37f6 ,37,0
0x5262 ,15,0
0xba22 ,37,0
0xc844 ,35,0
0x67b2 ,36,0
0xd4ff ,39,0
0xb4f7 ,13,0
0x5b96 ,21,0
0x34dc ,15,0
0xa4d7 ,24,0
0xd6b1 ,31,0
0xd4c2 ,20,0
0x2d50 ,36,0
0x4d92 ,42,0
0x15c5 ,46,1
0xad06 ,29,0
0xa9e2 ,26,0
0x63f0 ,19,0
0x4fed ,46,1
0xda1a ,21,0
0xda5d ,23,0
0x9606 ,22,0
0x6e0a ,24,0
0x8231 ,39,0
0x6c91 ,13,0
0x786 ,22,0
0x892 ,35,0
0xa337 ,25,0
0xd515 ,22,0
0x3b88 ,22,0
0x43c4 ,21,0
0x18b5 ,28,0
0xd35e ,21,0
0xc440 ,31,0
0xc3e7 ,28,0
0xa8e2 ,20,0
0x8acd ,27,0
0xa8ef ,34,0
0x57cc ,27,0
0xaf2e ,27,0
0x57c3 ,19,0
0x257c ,17,0
0x63da ,24,0
0x7feb ,20,0
0x550a ,14,0
0x5062 ,14,0
0x88e9 ,14,0
0x9e1a ,31,0
0x3e68 ,46,1
0x81c3 ,15,0
0x561e ,15,0
0x3d54 ,19,0
0xa487 ,22,0
0x1bfd ,36,0
0x6b54 ,24,0
0xcfa ,27,0
0xd71d ,21,0
0xc77 ,35,0
0xd3f6 ,25,0
0x8bb0 ,36,0
0xdc81 ,19,0
0x9283 ,42,0
0x4fd1 ,31,0
0x6b79 ,28,0
0x903f ,19,0
0x1f3b ,42,0
0x66ac ,34,0
0x67f7 ,18,0
0xc0bf ,45,0
0xaa8a ,28,0
0x9d62 ,34,0
0x6e36 ,22,0
0x1e19 ,34,0
0xa9a6 ,17,0
0x9ac4 ,16,0
0xe134 ,19,0
0xfa3 ,12,0
0xb388 ,27,0
0x1ca0 ,35,0
0xd6a4 ,24,0
0x4b35 ,28,0
0xce0 ,16,0
0xac05 ,27,0
0xc375 ,26,0
0x27fa ,31,0
0x4aa6 ,16,0
0x3767 ,16,0
0x9b51 ,24,0
0xc7d4 ,50,1
0xdb1d ,26,0
0x6cf4 ,35,0
0x459e ,15,0
0xbc99 ,23,0
0xd0ee ,20,0
0x5aaf ,38,0
0x374a ,36,0
0xd96f ,33,0
0xda69 ,26,0
0x690d ,14,0
0x4212 ,41,0
0xb31c ,20,0
0x11f1 ,36,0
0xb6a9 ,27,0
0x38ce ,31,0
0x8dea ,20,0
0x454e ,32,0
0x260b ,25,0
0x37dd ,29,0
0x566a ,19,0
0xa5f4 ,19,0
0x2e8b ,30,0
0x4c14 ,29,0
0x1558 ,35,0
0xcca8 ,19,0
0xdbb5 ,13,0
0xe224 ,24,0
0x3e5c ,24,0
0x784d ,35,0
0x1092 ,14,0
0x782e ,38,0
0x815e ,32,0
0xa496 ,17,0
0x3e6e ,14,0
0x7a42 ,21,0
0x2eb3 ,44,0
0x319e ,22,0
0x5635 ,35,0
0x877d ,24,0
0x5ca3 ,30,0
0xb568 ,22,0
0x3948 ,34,0
0x8913 ,33,0
0xa8e9 ,23,0
0xab21 ,19,0
0xd1d ,19,0
0x36a6 ,19,0
0xb893 ,34,0
0xc4ed ,14,0
0x93bb ,13,0
0x5851 ,16,0
0x7386 ,38,0
0x6aac ,43,0
0x1c3e ,19,0
0xe0aa ,42,0
0x6c98 ,33,0
0x7161 ,34,0
0x2355 ,16,0
0x6bed ,27,0
0xcbf3 ,19,0
0xdfac ,23,0
0xd4db ,19,0
0x4f79 ,36,0
0xc1f7 ,21,0
0xd20 ,39,0
0x3cdd ,16,0
0x7a32 ,37,0
0x1dc7 ,23,0
0x6679 ,46,1
0x85ed ,19,0
0x54de ,14,0
0xbd30 ,38,0
0x3103 ,10,0
0x8d6c ,22,0
0xdb18 ,13,0
0x314b ,41,0
0x78a ,35,0
0x50b7 ,13,0
0x8648 ,17,0
0x31a7 ,20,0
0x8a30 ,31,0
0x2a96 ,19,0
0x103a ,22,0
0x7f73 ,15,0
0x1142 ,33,0
0x4842 ,24,0
0x2072 ,20,0
0x340a ,27,0
0xd155 ,15,0
0x8221 ,23,0
0x86d4 ,49,1
0x1ccd ,36,0
0x9d39 ,24,0
0xce47 ,23,0
0x383c ,16,0
0xded7 ,18,0
0xafc ,17,0
0x1e07 ,29,0
0x58b8 ,24,0
0xd933 ,14,0
0xd763 ,24,0
0x6d37 ,24,0
0x1970 ,29,0
0x19ac ,30,0
0xdaea ,31,0
0x9f6d ,22,0
0x5a67 ,14,0
0x1d68 ,39,0
0xe0cc ,29,0
0x4b9f ,19,0
0x937a ,41,0
0x6c8b ,33,0
0x3f6f ,16,0
0x33fb ,21,0
0x3371 ,37,0
0x55d ,36,0
0x3c1f ,24,0
0x607 ,20,0
0x6c53 ,32,0
0x2b05 ,25,0
0x1bfe ,23,0
0x10b0 ,15,0
0x8b54 ,23,0
0x82d5 ,12,0
0x2645 ,13,0
0x1d01 ,23,0
0xb867 ,16,0
0xb985 ,36,0
0x1f27 ,39,0
0x3670 ,21,0
0x1a72 ,20,0
0x8878 ,37,0
0x4c0 ,19,0
0x7434 ,33,0
0x3217 ,35,0
0x1c14 ,29,0
0x9dd1 ,22,0
0xa2be ,27,0
0x4f4 ,38,0
0x1425 ,22,0
0x9953 ,38,0
0x5c67 ,19,0
0xd331 ,28,0
0x6836 ,28,0
0x2094 ,40,0
0x4391 ,34,0
0x9b33 ,20,0
0xdbeb ,24,0
0x78b7 ,29,0
0x6c8 ,16,0
0xdaec ,21,0
0x9e71 ,21,0
0x1f42 ,34,0
0x7c05 ,21,0
0x807f ,31,0
0x7df4 ,19,0
0x562f ,33,0
0xcef4 ,21,0
0x4aee ,17,0
0x6c7c ,21,0
0x3f1d ,43,0
0xa9dc ,23,0
0xd454 ,27,0
0xbc48 ,16,0
0x2d48 ,16,0
0x7bb8 ,21,0
0x6575 ,14,0
0xc1d9 ,20,0
0xec6 ,21,0
0xca12 ,27,0
0x40ad ,16,0
0x6187 ,17,0
0x2ac7 ,20,0
0x9c6f ,30,0
0x435a ,41,0
0xbd5f ,20,0
0x7c18 ,28,0
0xa1c8 ,20,0
0x5565 ,20,0
0x8954 ,26,0
0x69a6 ,28,0
0x102e ,46,1
0xd848 ,28,0
0x1f68 ,28,0
0x49c0 ,37,0
0x8f36 ,21,0
0x1f06 ,37,0
0x5123 ,34,0
0x6420 ,27,0
0xc2ec ,30,0
0x4055 ,28,0
0x83a5 ,16,0
0x1f3a ,22,0
0x14b8 ,27,0
0x83b5 ,30,0
0x2b91 ,28,0
0x2507 ,27,0
0xafb ,24,0
0x3398 ,24,0
0xda89 ,19,0
0xa96 ,26,0
0xbef8 ,26,0
0x4c05 ,14,0
0x5092 ,36,0
0xa4c4 ,17,0
0xdcf4 ,18,0
0x1d70 ,42,0
0x59d3 ,20,0
0x93cb ,15,0
0xd78e ,33,0
0x72df ,21,0
0x9b1e ,26,0
0x5ca ,28,0
0x2ca6 ,38,0
0x92d6 ,27,0
0x5628 ,14,0
0x1c1c ,16,0
0xa9d7 ,37,0
0x1abf ,36,0
0x9bd0 ,13,0
0x5d69 ,19,0
0x99d4 ,27,0
0x1d62 ,20,0
0xb6b6 ,29,0
0xbb96 ,44,0
0xa5b5 ,38,0
0xa7b0 ,33,0
0x5edf ,28,0
0x19a4 ,40,0
0x7622 ,35,0
0xa489 ,31,0
0xd885 ,36,0
0xd18d ,40,0
0x260d ,22,0
0x13b6 ,15,0
0x3fec ,24,0
0x4c9 ,18,0
0x351a ,19,0
0x8bc2 ,26,0
0x2352 ,24,0
0x9dc8 ,35,0
0x680 ,35,0
0xb852 ,14,0
0xa31a ,26,0
0x2ad1 ,24,0
0x34d8 ,22,0
0x2f40 ,26,0
0x7bb7 ,18,0
0x4372 ,28,0
0x9d90 ,36,0
0x1d0a ,34,0
0x9dce ,17,0
0xc5aa ,41,0
0x7321 ,48,1
0x1619 ,33,0
0x7838 ,20,0
0x75b2 ,15,0
0x5acb ,23,0
0xb9ff ,18,0
0x9e90 ,28,0
0x391b ,24,0
0x9c2 ,17,0
0x53d8 ,25,0
0x10c0 ,16,0
0x21c6 ,17,0
0xc39e ,24,0
0xbbd1 ,16,0
0x3f79 ,26,0
0x6a61 ,43,0
0xdb55 ,39,0
0x7369 ,14,0
0x2e27 ,16,0
0x74dd ,17,0
0xc158 ,17,0
0x66f9 ,16,0
0x595 ,40,0
0x2b29 ,22,0
0x2a34 ,23,0
0xab8c ,30,0
0x80df ,16,0
0x4c01 ,39,0
0xade5 ,18,0
0xd8f0 ,15,0
0x4472 ,23,0
0x7f45 ,14,0
0x1aaf ,23,0
0x19c6 ,13,0
0xde78 ,34,0
0x565 ,23,0
0xcbf8 ,29,0
0x8f26 ,25,0
0x9792 ,27,0
0x4ab4 ,38,0
0x8ffc ,20,0
0xb689 ,35,0
0xd941 ,24,0
0x9a1d ,23,0
0x6015 ,18,0
0x7568 ,25,0
0x409e ,44,0
0x7518 ,13,0
0x7e7e ,34,0
0x2b7c ,15,0
0x7051 ,21,0
0xc837 ,32,0
0x89d2 ,21,0
0x1b13 ,24,0
0x2f2d ,15,0
0xd31f ,33,0
0x1adf ,21,0
0xc093 ,21,0
0x85f8 ,32,0
0x2bf6 ,23,0
0x4b6b ,18,0
0xc724 ,44,0
0x54ac ,31,0
0x2748 ,34,0
0x59fe ,38,0
0x55cc ,15,0
0x10a9 ,23,0
0x691e ,14,0
0xb047 ,37,0
0xc31f ,27,0
0x7af4 ,39,0
0x700a ,16,0
0xff5 ,35,0
0x339c ,22,0
0x1336 ,18,0
0x2b37 ,12,0
0x2d59 ,24,0
0x21b1 ,21,0
0x88fa ,45,0
0x346a ,24,0
0x8c14 ,21,0
0x194c ,28,0
0xbd42 ,20,0
0x1124 ,28,0
0x7b25 ,15,0
0xc977 ,25,0
0xd447 ,32,0
0x13af ,37,0
0xa3ea ,21,0
0x9a49 ,41,0
0xa4f ,30,0
0x95aa ,14,0
0xd060 ,21,0
0xc7e4 ,41,0
0x17e3 ,23,0
0xe19a ,17,0
0x79aa ,29,0
0x752e ,19,0
0xad17 ,22,0
0x33d2 ,15,0
0x8a08 ,36,0
0x1f09 ,38,0
0xa8c9 ,26,0
0xde6b ,27,0
0x8d81 ,23,0
0xc82f ,20,0
0x1332 ,23,0
0x3461 ,14,0
0xca21 ,20,0
0xe0f6 ,21,0
0x63fb ,24,0
0x7fe9 ,16,0
0x6587 ,15,0
0xac70 ,16,0
0xc1ee ,26,0
0x7549 ,14,0
0x3c43 ,24,0
0x65a8 ,19,0
0xb12c ,25,0
0x2e1b ,21,0
0x7fc9 ,39,0
0xa28d ,19,0
0xcb83 ,25,0
0xd753 ,23,0
0x7bd5 ,44,0
0x8b4d ,26,0
0x986c ,12,0
0x2e6b ,39,0
0x49af ,35,0
0x63d1 ,20,0
0x860f ,39,0
0x801d ,40,0
0x8d93 ,32,0
0x86cc ,40,0
0xc46e ,17,0
0x2127 ,20,0
0x505e ,18,0
0x2747 ,32,0
0x582 ,28,0
0xc414 ,24,0
0x3bd9 ,32,0
0xb390 ,35,0
0xb85b ,37,0
0xa628 ,21,0
0x1733 ,49,1
0xc331 ,33,0
0x714 ,38,0
0x65f0 ,15,0
0x9699 ,37,0
0x53be ,21,0
0x3c29 ,20,0
0x7a3d ,37,0
0xcd7c ,28,0
0x9c58 ,24,0
0xccd9 ,22,0
0x7e19 ,32,0
0xaec0 ,28,0
0x703a ,13,0
0xaa35 ,26,0
0x712c ,22,0
0x2ae1 ,16,0
0x10ef ,35,0
0x4c61 ,32,0
0xb127 ,21,0
0x2177 ,17,0
0x3685 ,30,0
0xa36c ,15,0
0xd193 ,38,0
0x596 ,29,0
0x789b ,24,0
0x5f45 ,21,0
0x970f ,23,0
0x3f66 ,18,0
0xa8ba ,44,0
0x9e68 ,21,0
0x3fc5 ,19,0
0x3c8b ,36,0
0x37a3 ,29,0
0x542e ,30,0
0xe09d ,25,0
0x6d93 ,25,0
0x6f16 ,27,0
0xb468 ,37,0
0x6bae ,15,0
0xc586 ,28,0
0xd9a3 ,29,0
0x7970 ,42,0
0xb1d6 ,29,0
0x6144 ,28,0
0x6027 ,14,0
0x7e8b ,19,0
0x8c7f ,25,0
0xcfc ,33,0
0xe1f4 ,24,0
0x45e1 ,12,0
0x4aa7 ,38,0
0xb114 ,19,0
0x547e ,31,0
0x934b ,17,0
0x45b9 ,28,0
0x365b ,26,0
0x631 ,25,0
0xd095 ,23,0
0x768 ,36,0
0x2178 ,24,0
0xf6d ,21,0
0xde0c ,13,0
0x771e ,29,0
0x1196 ,27,0
0x268e ,24,0
0x97a8 ,47,1
0x81c2 ,23,0
0x835e ,15,0
0x6c1a ,30,0
0xe20 ,18,0
0xc868 ,40,0
0x9787 ,34,0
0x7772 ,27,0
0xfff ,38,0
0x56df ,29,0
0x25cb ,18,0
0x831c ,24,0
0x5d5e ,38,0
0x7aae ,28,0
0x3944 ,24,0
0x9652 ,20,0
0xba71 ,34,0
0xf78 ,24,0
0x67d4 ,27,0
0x77ff ,25,0
0x2514 ,29,0
0x1b4d ,23,0
0xf3b ,37,0
0x282c ,48,1
0x8223 ,24,0
0x7b5a ,22,0
0xdf35 ,22,0
0x28d4 ,21,0
0x3285 ,19,0
0xac58 ,28,0
0x30d4 ,13,0
0x74e2 ,31,0
0xb4cc ,25,0
0x829b ,26,0
0x8238 ,14,0
0xb3fe ,23,0
0x6fab ,12,0
0x70ac ,21,0
0xbe7b ,40,0
0x16cc ,25,0
0x51b1 ,13,0
0xa9d3 ,37,0
0xa08f ,23,0
0x8854 ,25,0
0xaa05 ,44,0
0x5f50 ,15,0
0x5a50 ,21,0
0xe0a2 ,33,0
0x2f09 ,28,0
0xbcd7 ,21,0
0x5718 ,24,0
0x90eb ,18,0
0xd004 ,28,0
0xbf6f ,37,0
0x6e47 ,28,0
0xa149 ,28,0
0x5bcc ,20,0
0x8fae ,19,0
0x1296 ,37,0
0xaf26 ,37,0
0xc654 ,30,0
0xd013 ,21,0
0x13a8 ,21,0
0xbe8d ,21,0
0x2b43 ,24,0
0x5972 ,13,0
0xa7d8 ,26,0
0x805 ,32,0
0x85a3 ,28,0
0xc341 ,45,0
0x3ce1 ,14,0
0x5ed0 ,22,0
0x2080 ,43,0
0x7fb6 ,21,0
0x59f9 ,39,0
0xa506 ,17,0
0x531f ,19,0
0xbdeb ,17,0
0x1491 ,16,0
0x6009 ,32,0
0xbfc2 ,27,0
0x3758 ,19,0
0xaccb ,36,0
0x8025 ,16,0
0x52f5 ,35,0
0xa92b ,21,0
0x8bcd ,19,0
0x38d8 ,27,0
0xc1e6 ,21,0
0xac2f ,21,0
0x5a38 ,15,0
0x7288 ,23,0
0x7ae8 ,22,0
0x18c9 ,20,0
0x2f79 ,21,0
0xa00f ,27,0
0x4711 ,19,0
0xdaf9 ,23,0
0x3421 ,20,0
0xbbe0 ,40,0
0x9b87 ,14,0
0x42d7 ,26,0
0x2312 ,33,0
0x5654 ,23,0
0xb9b2 ,19,0
0xc07a ,40,0
0xa531 ,20,0
0x1c4f ,14,0
0x438d ,23,0
0x2786 ,19,0
0x9cb ,24,0
0x201c ,16,0
0xa7d7 ,22,0
0x7a06 ,32,0
0x6a27 ,32,0
0x2011 ,27,0
0x1cac ,22,0
0x8208 ,21,0
0xa52f ,22,0
0x2759 ,19,0
0xcbe7 ,33,0
0x5d30 ,39,0
0x6c7e ,24,0
0xcee9 ,25,0
0x1d2c ,18,0
0x525b ,25,0
0x5c38 ,24,0
0x91e3 ,23,0
0x33d5 ,28,0
0xb02f ,25,0
0x4fa ,24,0
0x9d14 ,27,0
0x1e63 ,14,0
0x19e3 ,17,0
0x8057 ,20,0
0xaab ,24,0
0x658a ,42,0
0x1ee8 ,38,0
0x4157 ,20,0
0x43cc ,19,0
0x9e76 ,21,0
0x5aeb ,27,0
0xbf61 ,24,0
0xd434 ,35,0
0xbdf9 ,14,0
0x142a ,23,0
0x1471 ,16,0
0x9549 ,39,0
0x4aea ,23,0
0x903e ,24,0
0x8338 ,27,0
0x7a8b ,16,0
0x711d ,18,0
0x6442 ,19,0
0x9bdb ,25,0
0x2f25 ,17,0
0x2750 ,20,0
0x4f81 ,26,0
0x791b ,22,0
0x8541 ,16,0
0x8e84 ,18,0
0xcc77 ,21,0
0x3935 ,23,0
0xa302 ,22,0
0x8402 ,21,0
0xa372 ,22,0
0x8a89 ,37,0
0xda6 ,22,0
0x9170 ,12,0
0xa0cd ,38,0
0x90f ,25,0
0xa567 ,21,0
0xe23d ,27,0
0xae74 ,14,0
0x1eb4 ,42,0
0xa407 ,38,0
0xc47b ,26,0
0x80e1 ,23,0
0xdf84 ,13,0
0x3502 ,14,0
0xd762 ,34,0
0x8613 ,27,0
0x6689 ,19,0
0xb57a ,19,0
0x444b ,24,0
0xc24b ,23,0
0x63e9 ,26,0
0xa6c8 ,17,0
0x44cc ,28,0
0xe06d ,16,0
0x87f ,38,0
0x8052 ,23,0
0xab08 ,17,0
0x4bc7 ,17,0
0x397d ,18,0
0xb671 ,37,0
0x3c47 ,23,0
0x42d2 ,23,0
0x27f8 ,24,0
0x404a ,35,0
0x706a ,31,0
0x84d8 ,35,0
0x641f ,15,0
0xa595 ,22,0
0xa544 ,22,0
0xc43d ,18,0
0xb18e ,38,0
0xe094 ,23,0
0x9665 ,23,0
0x80de ,14,0
0xadf3 ,13,0
0xb63b ,25,0
0x4977 ,28,0
0x8d4d ,23,0
0x5724 ,16,0
0xad03 ,24,0
0x414f ,25,0
0xb158 ,42,0
0xba98 ,29,0
0xaf94 ,22,0
0x6ef6 ,24,0
0xa8c8 ,38,0
0x80af ,14,0
0x7d6c ,14,0
0x19ed ,44,0
0xa782 ,20,0
0xb850 ,18,0
0x6581 ,25,0
0x346f ,13,0
0x4a33 ,21,0
0x4d53 ,35,0
0x95a9 ,14,0
0x89fd ,41,0
0x4a8b ,24,0
0xcc6a ,33,0
0x3e4a ,16,0
0x5390 ,19,0
0xa1e ,29,0
0x80c3 ,28,0
0x7810 ,33,0
0x9e3e ,18,0
0x26f2 ,46,1
0x7bc6 ,20,0
0xa005 ,17,0
0x32cf ,40,0
0x72b7 ,36,0
0xbad2 ,19,0
0x5f84 ,17,0
0x530d ,32,0
0x498 ,22,0
0x845f ,15,0
0xc62f ,33,0
0x1af0 ,19,0
0x5a71 ,32,0
0xd0b8 ,22,0
0x9e3a ,17,0
0x1463 ,24,0
0x7735 ,16,0
0x7559 ,34,0
0xa3de ,30,0
0x79f1 ,24,0
0xf8c ,29,0
0xb7f5 ,17,0
0x9d3d ,20,0
0x1efd ,48,1
0x2fb0 ,42,0
0x61c8 ,29,0
0x961d ,15,0
0x3731 ,28,0
0x8051 ,34,0
0x4324 ,48,1
0xb5f1 ,28,0
0x83ee ,23,0
0x16c4 ,26,0
0xda46 ,28,0
0xa96b ,17,0
0xcb4d ,45,0
0x4a15 ,22,0
0x2b0c ,36,0
0x2a9c ,28,0
0x60f6 ,44,0
0xf2d ,38,0
0x410 ,26,0
0xac59 ,35,0
0x3bc7 ,36,0
0xd5ea ,40,0
0x4a69 ,20,0
0x9ecb ,47,1
0xdefa ,25,0
0x93c1 ,22,0
0x57e6 ,23,0
0x8f64 ,17,0
0x7223 ,38,0
0xdb67 ,14,0
0x8fca ,33,0
0x49ba ,16,0
0x2cc9 ,34,0
0x3fbe ,38,0
0x565d ,19,0
0x6ff5 ,35,0
0xae7 ,22,0
0x4c0a ,35,0
0x5368 ,17,0
0xb3f3 ,24,0
0xa259 ,24,0
0x606e ,27,0
0xd6f1 ,20,0
0x44ca ,40,0
0x5db5 ,25,0
0x4b26 ,23,0
0x7094 ,24,0
0x7540 ,41,0
0x7723 ,22,0
0x3aca ,27,0
0x34af ,26,0
0x61e0 ,18,0
0x7a43 ,23,0
0x9d71 ,40,0
0x449b ,17,0
0x4af ,22,0
0x555b ,30,0
0x122d ,17,0
0x1cfa ,25,0
0xe9e ,37,0
0xb803 ,32,0
0xe142 ,24,0
0x263e ,34,0
0x1563 ,34,0
0xbeba ,24,0
0xc189 ,23,0
0xa37b ,18,0
0x585b ,22,0
0x4252 ,27,0
0xe154 ,23,0
0x403c ,34,0
0x5492 ,35,0
0xa724 ,19,0
0x89e7 ,26,0
0x608f ,37,0
0x4257 ,27,0
0x2f51 ,20,0
0xda26 ,23,0
0x6f5e ,27,0
0x4ebb ,15,0
0x48c0 ,25,0
0x6f4 ,15,0
0x45e7 ,25,0
0x28de ,36,0
0xfe9 ,27,0
0x4127 ,24,0
0x36ea ,22,0
0x4f50 ,28,0
0x7a8f ,17,0
0xdc80 ,33,0
0x4f00 ,28,0
0x62fe ,44,0
0xbf80 ,25,0
0x602e ,44,0
0x271b ,34,0
0xc604 ,41,0
0xd265 ,29,0
0x126b ,23,0
0x8811 ,14,0
0xac0c ,13,0
0xe223 ,21,0
0x4596 ,29,0
0x26ad ,16,0
0x522a ,20,0
0xc17 ,16,0
0x345f ,18,0
0x3eca ,47,1
0x3ace ,27,0
0x30e6 ,28,0
0x1143 ,16,0
0x3135 ,35,0
0xcc2a ,25,0
0xca7c ,20,0
0x7952 ,23,0
0xded2 ,18,0
0x3939 ,20,0
0x6b18 ,23,0
0x87aa ,16,0
0x53a5 ,15,0
0xcfca ,40,0
0x4014 ,28,0
0x97d6 ,26,0
0x65c2 ,24,0
0x37d6 ,32,0
0x8650 ,41,0
0x1628 ,27,0
0x10b7 ,18,0
0xb9f ,24,0
0xc7f7 ,23,0
0xb5a6 ,47,1
0x37a7 ,20,0
0xcd6b ,23,0
0x274d ,14,0
0x8e7b ,18,0
0x33b1 ,20,0
0xa68b ,24,0
0x874 ,27,0
0x91f9 ,24,0
